month,bnf_name,bnf_code,total_items,total_cost
2011-09-01 00:00:00+00:00,Tramadol HCl_Cap 100mg M/R,040702040AAAHAH,26774,416006.20999999996
2011-09-01 00:00:00+00:00,Tramadol HCl_Cap 200mg M/R,040702040AAAJAJ,10007,253716.86000000002
2011-09-01 00:00:00+00:00,Tramquel SR_Cap 150mg,040702040BJACAI,17,360.36000000000007
2011-09-01 00:00:00+00:00,Tramadol HCl_Tab 200mg M/R,040702040AAAEAE,8420,260610.42999999982
2011-09-01 00:00:00+00:00,Tradorec XL_Tab 300mg,040702040BIACAM,124,2715.289999999999
2011-09-01 00:00:00+00:00,Tramadol HCl_Cap 50mg,040702040AAAAAA,489009,1436404.1099999999
2011-09-01 00:00:00+00:00,Tramadol HCl_Orodisper Tab 50mg,040702040AAATAT,824,8597.259999999997
2011-09-01 00:00:00+00:00,Zamadol 24hr_Tab 300mg,040702040BDAJAM,30,894.83
2011-09-01 00:00:00+00:00,Zamadol 24hr_Tab 150mg,040702040BDAHAD,40,614.49
2011-09-01 00:00:00+00:00,Mabron_Tab 200mg M/R (Morningside),040702040BHACAE,48,1368.67
2011-09-01 00:00:00+00:00,Zydol SR_Tab 100mg,040702040BBACAC,924,19618.310000000012
2011-09-01 00:00:00+00:00,Zydol SR_Tab 200mg,040702040BBAEAE,473,16118.280000000012
2011-09-01 00:00:00+00:00,Tramquel SR_Cap 200mg,040702040BJADAJ,16,478.63
2011-09-01 00:00:00+00:00,Oldaram_Tab 100mg M/R,040702040BQAAAC,4,38.64
2011-09-01 00:00:00+00:00,Tramadol/Paracet_Tab Eff 37.5/325mg S/F,040702040AABABA,252,3077.019999999996
2011-09-01 00:00:00+00:00,Oldaram_Tab 150mg M/R,040702040BQABAD,4,38.67
2011-09-01 00:00:00+00:00,Zamadol_Inj 50mg/ml 2ml Amp,040702040BDAFAB,1,5.06
2011-09-01 00:00:00+00:00,Maxitram SR_Cap 50mg,040702040BPAAAG,233,1089.3500000000006
2011-09-01 00:00:00+00:00,Zeridame SR_Tab 200mg,040702040BLACAE,7,190.44
2011-09-01 00:00:00+00:00,Larapam SR_Tab 200mg,040702040BGACAJ,11,434.32000000000005
2011-09-01 00:00:00+00:00,Marol_Tab 100mg M/R,040702040BNAAAC,2807,21964.220000000005
2011-09-01 00:00:00+00:00,Zamadol 24hr_Tab 400mg,040702040BDAKAN,63,1665.3399999999995
2011-09-01 00:00:00+00:00,Tramadol HCl_Inj 50mg/ml 2ml Amp,040702040AAABAB,31,446.93000000000006
2011-09-01 00:00:00+00:00,Tramadol HCl_Tab 100mg M/R           &gn,040702040AAAVAV,470,9145.420000000006
2011-09-01 00:00:00+00:00,Zydol SR_Tab 50mg,040702040BBAKAY,145,657.66
2011-09-01 00:00:00+00:00,Zydol 100_Inj 50mg/ml 2ml Amp,040702040BBABAB,18,14.06
2011-09-01 00:00:00+00:00,Maxitram SR_Cap 100mg,040702040BPABAH,479,5800.86
2011-09-01 00:00:00+00:00,Tramadol HCl_Cap 150mg M/R,040702040AAAIAI,4229,80179.20999999992
2011-09-01 00:00:00+00:00,Zamadol Melt_Orodisper Tab 50mg,040702040BDAGAT,60,680.0000000000001
2011-09-01 00:00:00+00:00,Tradorec XL_Tab 200mg,040702040BIABAE,370,5743.249999999997
2011-09-01 00:00:00+00:00,Zydol XL_Tab 150mg,040702040BBAGAD,19,269.15999999999997
2011-09-01 00:00:00+00:00,Zamadol SR_Cap 100mg,040702040BDACAH,595,9670.44
2011-09-01 00:00:00+00:00,Zeridame SR_Tab 100mg,040702040BLAAAC,27,464.98
2011-09-01 00:00:00+00:00,Zydol_Cap 50mg,040702040BBAAAA,566,5276.049999999998
2011-09-01 00:00:00+00:00,Tramadol HCl_Tab 400mg M/R,040702040AAANAN,501,15941.220000000005
2011-09-01 00:00:00+00:00,Zeridame SR_Tab 150mg,040702040BLABAD,3,59.48
2011-09-01 00:00:00+00:00,Zamadol_Cap 50mg,040702040BDAAAA,485,3541.4100000000017
2011-09-01 00:00:00+00:00,Tramacet_Tab 37.5mg/325mg,040702040BFAAAU,6022,86626.15999999999
2011-09-01 00:00:00+00:00,Tramadol HCl_Cap 50mg M/R,040702040AAAGAG,11781,87001.08999999994
2011-09-01 00:00:00+00:00,Tramadol HCl_Tab Solb 50mg S/F,040702040AAAFAF,2626,32887.91000000001
2011-09-01 00:00:00+00:00,Tramadol HCl_Tab 200mg M/R           &gn,040702040AAAXAX,232,7156.149999999992
2011-09-01 00:00:00+00:00,Zamadol SR_Cap 50mg,040702040BDABAG,259,2096.5400000000013
2011-09-01 00:00:00+00:00,Tramquel SR_Cap 50mg,040702040BJAAAG,35,244.53999999999994
2011-09-01 00:00:00+00:00,Tramulief SR_Tab 150mg,040702040BKABAD,128,1197.05
2011-09-01 00:00:00+00:00,Tramadol HCl_Tab 300mg M/R,040702040AAAMAM,463,12421.8
2011-09-01 00:00:00+00:00,Zamadol 24hr_Tab 200mg,040702040BDAIAE,108,1776.6200000000001
2011-09-01 00:00:00+00:00,Zydol SR_Tab 150mg,040702040BBADAD,236,5544.629999999999
2011-09-01 00:00:00+00:00,Zydol XL_Tab 200mg,040702040BBAHAE,56,877.51
2011-09-01 00:00:00+00:00,Maxitram SR_Cap 150mg,040702040BPACAI,137,2098.479999999999
2011-09-01 00:00:00+00:00,Aceon_Tab 100mg M/R,040702040BRAAAC,1,42.08
2011-09-01 00:00:00+00:00,Larapam SR_Tab 100mg,040702040BGAAAC,18,350.20000000000005
2011-09-01 00:00:00+00:00,Dromadol SR_Tab 200mg,040702040BEADAE,7,179.17000000000002
2011-09-01 00:00:00+00:00,Tramadol HCl/Paracet_Tab 37.5mg/325mg,040702040AAAUAU,17221,261411.87000000005
2011-09-01 00:00:00+00:00,Tramacet_Tab Eff 37.5mg/325mg,040702040BFABBA,78,970.0900000000005
2011-09-01 00:00:00+00:00,Tramadol HCl_Tab 150mg M/R,040702040AAADAD,3396,78902.11000000003
2011-09-01 00:00:00+00:00,Zamadol SR_Cap 200mg,040702040BDAEAJ,290,7620.469999999999
2011-09-01 00:00:00+00:00,Zydol XL_Tab 300mg,040702040BBAIAM,33,883.0600000000002
2011-09-01 00:00:00+00:00,Tramadol HCl_Tab 50mg M/R,040702040AAAYAY,4014,18358.299999999985
2011-09-01 00:00:00+00:00,Oldaram_Tab 200mg M/R,040702040BQACAE,4,52.67
2011-09-01 00:00:00+00:00,Tramulief SR_Tab 100mg,040702040BKAAAC,543,4186.65
2011-09-01 00:00:00+00:00,Dromadol SR_Tab 100mg,040702040BEABAC,10,118.13
2011-09-01 00:00:00+00:00,Tramquel SR_Cap 100mg,040702040BJABAH,57,1057.9499999999996
2011-09-01 00:00:00+00:00,Marol_Tab 150mg M/R,040702040BNABAD,478,4736.080000000004
2011-09-01 00:00:00+00:00,Larapam SR_Tab 150mg,040702040BGABAI,5,126.32
2011-09-01 00:00:00+00:00,Zydol XL_Tab 400mg,040702040BBAJAN,51,1407.4500000000003
2011-09-01 00:00:00+00:00,Marol_Tab 200mg M/R,040702040BNACAE,1161,15246.330000000004
2011-09-01 00:00:00+00:00,Tramadol HCl_Oral Dps 100mg/ml,040702040AABBBB,1,32.28
2011-10-01 00:00:00+00:00,Zamadol SR_Cap 200mg,040702040BDAEAJ,271,6883.769999999999
2011-10-01 00:00:00+00:00,Zydol SR_Tab 100mg,040702040BBACAC,865,18299.56
2011-10-01 00:00:00+00:00,Zydol XL_Tab 300mg,040702040BBAIAM,28,662.2600000000001
2011-10-01 00:00:00+00:00,Zeridame SR_Tab 200mg,040702040BLACAE,7,195.65
2011-10-01 00:00:00+00:00,Tramadol HCl_Oral Dps 100mg/ml,040702040AABBBB,8,67.91999999999999
2011-10-01 00:00:00+00:00,Tramadol HCl_Tab 100mg M/R           &gn,040702040AAAVAV,399,7402.710000000001
2011-10-01 00:00:00+00:00,Tramacet_Tab 37.5mg/325mg,040702040BFAAAU,5436,78759.41999999997
2011-10-01 00:00:00+00:00,Tramadol HCl_Inj 50mg/ml 2ml Amp,040702040AAABAB,49,699.3600000000001
2011-10-01 00:00:00+00:00,Tramadol HCl_Tab 150mg M/R,040702040AAADAD,3159,73306.60999999996
2011-10-01 00:00:00+00:00,Tramadol HCl_Cap 150mg M/R,040702040AAAIAI,3906,72597.37000000004
2011-10-01 00:00:00+00:00,Tramadol HCl_Tab 200mg M/R           &gn,040702040AAAXAX,220,6915.459999999991
2011-10-01 00:00:00+00:00,Mabron_Tab 100mg M/R (Morningside),040702040BHAAAC,132,2399.7100000000005
2011-10-01 00:00:00+00:00,Tramadol HCl_Tab 50mg M/R,040702040AAAYAY,3778,17200.890000000007
2011-10-01 00:00:00+00:00,Zamadol Melt_Orodisper Tab 50mg,040702040BDAGAT,58,568.15
2011-10-01 00:00:00+00:00,Zamadol SR_Cap 100mg,040702040BDACAH,552,9095.340000000007
2011-10-01 00:00:00+00:00,Zeridame SR_Tab 100mg,040702040BLAAAC,40,707.8000000000001
2011-10-01 00:00:00+00:00,Zeridame SR_Tab 150mg,040702040BLABAD,5,93.64000000000001
2011-10-01 00:00:00+00:00,Dromadol SR_Tab 200mg,040702040BEADAE,3,94.24
2011-10-01 00:00:00+00:00,Tradorec XL_Tab 300mg,040702040BIACAM,107,2141.26
2011-10-01 00:00:00+00:00,Tramadol HCl_Tab 200mg M/R,040702040AAAEAE,7968,246917.78999999995
2011-10-01 00:00:00+00:00,Tramadol HCl_Orodisper Tab 50mg,040702040AAATAT,777,8077.220000000003
2011-10-01 00:00:00+00:00,Zydol XL_Tab 200mg,040702040BBAHAE,59,1045.59
2011-10-01 00:00:00+00:00,Tradorec XL_Tab 200mg,040702040BIABAE,324,5224.499999999995
2011-10-01 00:00:00+00:00,Tramadol HCl/Paracet_Tab 37.5mg/325mg,040702040AAAUAU,15753,240718.44999999992
2011-10-01 00:00:00+00:00,Maxitram SR_Cap 100mg,040702040BPABAH,459,5861.3
2011-10-01 00:00:00+00:00,Larapam SR_Tab 200mg,040702040BGACAJ,10,334.31
2011-10-01 00:00:00+00:00,Mabron_Tab 200mg M/R (Morningside),040702040BHACAE,53,1598.2500000000005
2011-10-01 00:00:00+00:00,Larapam SR_Tab 100mg,040702040BGAAAC,18,312.61
2011-10-01 00:00:00+00:00,Mabron_Tab 150mg M/R (Morningside),040702040BHABAD,15,391.15999999999997
2011-10-01 00:00:00+00:00,Maxitram SR_Cap 200mg,040702040BPADAJ,164,3371.6400000000003
2011-10-01 00:00:00+00:00,Zamadol 24hr_Tab 150mg,040702040BDAHAD,43,643.3499999999999
2011-10-01 00:00:00+00:00,Tramulief SR_Tab 150mg,040702040BKABAD,127,1258.9999999999993
2011-10-01 00:00:00+00:00,Tramadol HCl_Tab 400mg M/R,040702040AAANAN,475,14660.350000000008
2011-10-01 00:00:00+00:00,Zydol_Cap 50mg,040702040BBAAAA,538,5171.840000000002
2011-10-01 00:00:00+00:00,Tramadol/Paracet_Tab Eff 37.5/325mg S/F,040702040AABABA,212,2580.1099999999983
2011-10-01 00:00:00+00:00,Zamadol SR_Cap 150mg,040702040BDADAI,125,2531.65
2011-10-01 00:00:00+00:00,Tramquel SR_Cap 150mg,040702040BJACAI,8,228.17
2011-10-01 00:00:00+00:00,Zydol XL_Tab 400mg,040702040BBAJAN,49,1286.2800000000004
2011-10-01 00:00:00+00:00,Tramadol HCl_Tab 100mg M/R,040702040AAACAC,24315,446813.7399999999
2011-10-01 00:00:00+00:00,Tradorec XL_Tab 100mg,040702040BIAAAC,280,4562.370000000002
2011-10-01 00:00:00+00:00,Zydol SR_Tab 50mg,040702040BBAKAY,138,680.8199999999999
2011-10-01 00:00:00+00:00,Marol_Tab 200mg M/R,040702040BNACAE,1202,15756.569999999996
2011-10-01 00:00:00+00:00,Marol_Tab 100mg M/R,040702040BNAAAC,2737,21440.129999999983
2011-10-01 00:00:00+00:00,Tramadol HCl_Tab 300mg M/R,040702040AAAMAM,445,11013.050000000007
2011-10-01 00:00:00+00:00,Zydol SR_Tab 200mg,040702040BBAEAE,452,14985.53000000001
2011-10-01 00:00:00+00:00,Zamadol 24hr_Tab 200mg,040702040BDAIAE,110,1603.0299999999997
2011-10-01 00:00:00+00:00,Zydol SR_Tab 150mg,040702040BBADAD,215,5034.160000000002
2011-10-01 00:00:00+00:00,Tramulief SR_Tab 200mg,040702040BKACAE,208,2933.32
2011-10-01 00:00:00+00:00,Tramquel SR_Cap 50mg,040702040BJAAAG,25,150.70999999999995
2011-10-01 00:00:00+00:00,Dromadol SR_Tab 150mg,040702040BEACAD,5,77.27
2011-10-01 00:00:00+00:00,Tramadol HCl_Cap 100mg M/R,040702040AAAHAH,25287,392280.8300000002
2011-10-01 00:00:00+00:00,Maxitram SR_Cap 50mg,040702040BPAAAG,226,1102.8600000000008
2011-10-01 00:00:00+00:00,Tramadol HCl_Cap 200mg M/R,040702040AAAJAJ,9451,237404.63
2011-10-01 00:00:00+00:00,Tramulief SR_Tab 100mg,040702040BKAAAC,537,4131.140000000001
2011-10-01 00:00:00+00:00,Tramadol HCl_Tab Solb 50mg S/F,040702040AAAFAF,2361,29836.04999999998
2011-10-01 00:00:00+00:00,Dromadol SR_Tab 100mg,040702040BEABAC,14,183.28000000000003
2011-10-01 00:00:00+00:00,Maxitram SR_Cap 150mg,040702040BPACAI,141,2093.919999999999
2011-10-01 00:00:00+00:00,Oldaram_Tab 200mg M/R,040702040BQACAE,1,13.16
2011-10-01 00:00:00+00:00,Tramadol HCl_Cap 50mg,040702040AAAAAA,461410,1188308.9000000001
2011-10-01 00:00:00+00:00,Tramadol HCl_Tab 150mg M/R           &gn,040702040AAAWAW,111,2099.030000000001
2011-10-01 00:00:00+00:00,Zamadol_Cap 50mg,040702040BDAAAA,421,3012.97
2011-10-01 00:00:00+00:00,Larapam SR_Tab 150mg,040702040BGABAI,4,138.87
2011-10-01 00:00:00+00:00,Zamadol SR_Cap 50mg,040702040BDABAG,254,2201.3
2011-10-01 00:00:00+00:00,Zydol_Tab Solb 50mg,040702040BBAFAF,101,1071.4499999999998
2011-10-01 00:00:00+00:00,Zydol XL_Tab 150mg,040702040BBAGAD,17,211.39000000000001
2011-10-01 00:00:00+00:00,Tramadol HCl_Cap 50mg M/R,040702040AAAGAG,11186,82144.96
2011-10-01 00:00:00+00:00,Zamadol 24hr_Tab 300mg,040702040BDAJAM,29,651.1200000000001
2011-10-01 00:00:00+00:00,Tramquel SR_Cap 200mg,040702040BJADAJ,19,577.46
2011-10-01 00:00:00+00:00,Zydol 100_Inj 50mg/ml 2ml Amp,040702040BBABAB,14,16.26
2011-10-01 00:00:00+00:00,Aceon_Tab 100mg M/R,040702040BRAAAC,1,2.48
2011-10-01 00:00:00+00:00,Marol_Tab 150mg M/R,040702040BNABAD,454,4605.930000000003
2011-10-01 00:00:00+00:00,Tramacet_Tab Eff 37.5mg/325mg,040702040BFABBA,70,859.0200000000001
2011-10-01 00:00:00+00:00,Tramquel SR_Cap 100mg,040702040BJABAH,64,1013.1499999999997
2011-10-01 00:00:00+00:00,Oldaram_Tab 150mg M/R,040702040BQABAD,2,19.36
2011-10-01 00:00:00+00:00,Zamadol 24hr_Tab 400mg,040702040BDAKAN,56,1423.5999999999995
2011-10-01 00:00:00+00:00,Oldaram_Tab 100mg M/R,040702040BQAAAC,6,45.17
2011-11-01 00:00:00+00:00,Marol_Tab 100mg M/R,040702040BNAAAC,2817,22282.25000000002
2011-11-01 00:00:00+00:00,Zydol XL_Tab 150mg,040702040BBAGAD,20,320.86999999999995
2011-11-01 00:00:00+00:00,Marol_Tab 200mg M/R,040702040BNACAE,1293,16807.240000000005
2011-11-01 00:00:00+00:00,Zamadol 24hr_Tab 300mg,040702040BDAJAM,35,792.2100000000002
2011-11-01 00:00:00+00:00,Tramquel SR_Cap 200mg,040702040BJADAJ,24,549.1899999999999
2011-11-01 00:00:00+00:00,Tramadol HCl_Inj 50mg/ml 2ml Amp,040702040AAABAB,40,543.3599999999998
2011-11-01 00:00:00+00:00,Tramadol HCl_Tab 150mg M/R,040702040AAADAD,3286,75603.26
2011-11-01 00:00:00+00:00,Mabron_Tab 100mg M/R (Morningside),040702040BHAAAC,145,2595.7999999999993
2011-11-01 00:00:00+00:00,Tradorec XL_Tab 300mg,040702040BIACAM,108,2466.6999999999994
2011-11-01 00:00:00+00:00,Mabron_Tab 150mg M/R (Morningside),040702040BHABAD,21,509.97
2011-11-01 00:00:00+00:00,Marol_Tab 100mg M/R (Teva),040702040BNAFAC,7,54.03
2011-11-01 00:00:00+00:00,Zydol SR_Tab 200mg,040702040BBAEAE,463,15416.840000000004
2011-11-01 00:00:00+00:00,Tramadol HCl_Tab 200mg M/R           &gn,040702040AAAXAX,223,6804.319999999989
2011-11-01 00:00:00+00:00,Oldaram_Tab 150mg M/R,040702040BQABAD,1,9.7
2011-11-01 00:00:00+00:00,Dromadol SR_Tab 200mg,040702040BEADAE,1,23.59
2011-11-01 00:00:00+00:00,Dromadol SR_Tab 100mg,040702040BEABAC,3,29.509999999999998
2011-11-01 00:00:00+00:00,Zamadol 24hr_Tab 150mg,040702040BDAHAD,52,722.6399999999999
2011-11-01 00:00:00+00:00,Larapam SR_Tab 200mg,040702040BGACAJ,10,317.13
2011-11-01 00:00:00+00:00,Zamadol 24hr_Tab 200mg,040702040BDAIAE,110,1642.05
2011-11-01 00:00:00+00:00,Tramadol HCl/Paracet_Tab 37.5mg/325mg,040702040AAAUAU,16041,246158.07000000004
2011-11-01 00:00:00+00:00,Tramadol HCl_Tab 100mg M/R           &gn,040702040AAAVAV,432,7991.820000000002
2011-11-01 00:00:00+00:00,Zamadol_Cap 50mg,040702040BDAAAA,443,3235.400000000002
2011-11-01 00:00:00+00:00,Tramadol HCl_Tab 150mg M/R           &gn,040702040AAAWAW,89,1905.210000000001
2011-11-01 00:00:00+00:00,Mabron_Tab 200mg M/R (Morningside),040702040BHACAE,48,1375.6399999999999
2011-11-01 00:00:00+00:00,Larapam SR_Tab 150mg,040702040BGABAI,4,110.32
2011-11-01 00:00:00+00:00,Zydol_Tab Solb 50mg,040702040BBAFAF,98,1041.53
2011-11-01 00:00:00+00:00,Tramadol HCl_Cap 200mg M/R,040702040AAAJAJ,9873,247259.35000000006
2011-11-01 00:00:00+00:00,Tramadol HCl_Tab 300mg M/R,040702040AAAMAM,460,12031.560000000009
2011-11-01 00:00:00+00:00,Zydol SR_Tab 50mg,040702040BBAKAY,136,616.77
2011-11-01 00:00:00+00:00,Marol_Tab 200mg M/R (Teva),040702040BNADAE,2,26.35
2011-11-01 00:00:00+00:00,Zamadol SR_Cap 100mg,040702040BDACAH,572,9400.370000000003
2011-11-01 00:00:00+00:00,Zeridame SR_Tab 200mg,040702040BLACAE,4,124.86
2011-11-01 00:00:00+00:00,Marol_Tab 150mg M/R (Teva),040702040BNAEAD,1,19.35
2011-11-01 00:00:00+00:00,Zydol SR_Tab 150mg,040702040BBADAD,233,5466.3
2011-11-01 00:00:00+00:00,Tramulief SR_Tab 150mg,040702040BKABAD,153,1550.2299999999998
2011-11-01 00:00:00+00:00,Zamadol 24hr_Tab 400mg,040702040BDAKAN,63,1735.8899999999996
2011-11-01 00:00:00+00:00,Zydol XL_Tab 400mg,040702040BBAJAN,58,1504.5500000000004
2011-11-01 00:00:00+00:00,Larapam SR_Tab 100mg,040702040BGAAAC,15,309.82
2011-11-01 00:00:00+00:00,Marol_Tab 150mg M/R,040702040BNABAD,459,4600.099999999998
2011-11-01 00:00:00+00:00,Tramadol HCl_Cap 150mg M/R,040702040AAAIAI,4022,77055.58000000002
2011-11-01 00:00:00+00:00,Tramacet_Tab Eff 37.5mg/325mg,040702040BFABBA,85,931.7500000000001
2011-11-01 00:00:00+00:00,Tramulief SR_Tab 200mg,040702040BKACAE,262,3589.539999999999
2011-11-01 00:00:00+00:00,Tramquel SR_Cap 150mg,040702040BJACAI,17,381.96999999999997
2011-11-01 00:00:00+00:00,Zamadol SR_Cap 50mg,040702040BDABAG,257,2290.9200000000005
2011-11-01 00:00:00+00:00,Zeridame SR_Tab 150mg,040702040BLABAD,3,41.31
2011-11-01 00:00:00+00:00,Maxitram SR_Cap 100mg,040702040BPABAH,482,5867.800000000001
2011-11-01 00:00:00+00:00,Zydol XL_Tab 300mg,040702040BBAIAM,34,806.01
2011-11-01 00:00:00+00:00,Zydol_Cap 50mg,040702040BBAAAA,502,4872.59
2011-11-01 00:00:00+00:00,Tramquel SR_Cap 100mg,040702040BJABAH,64,1114.4599999999991
2011-11-01 00:00:00+00:00,Tramadol HCl_Tab 100mg M/R,040702040AAACAC,24995,459224.8199999996
2011-11-01 00:00:00+00:00,Zydol SR_Tab 100mg,040702040BBACAC,886,18369.08
2011-11-01 00:00:00+00:00,Tramadol HCl_Tab 400mg M/R,040702040AAANAN,493,15597.470000000003
2011-11-01 00:00:00+00:00,Tradorec XL_Tab 200mg,040702040BIABAE,328,5474.150000000002
2011-11-01 00:00:00+00:00,Zydol 100_Inj 50mg/ml 2ml Amp,040702040BBABAB,21,53.910000000000004
2011-11-01 00:00:00+00:00,Tramadol HCl_Cap 50mg,040702040AAAAAA,482172,1248420.0000000005
2011-11-01 00:00:00+00:00,Maxitram SR_Cap 200mg,040702040BPADAJ,172,3808.8100000000004
2011-11-01 00:00:00+00:00,Tradorec XL_Tab 100mg,040702040BIAAAC,262,4405.830000000002
2011-11-01 00:00:00+00:00,Oldaram_Tab 100mg M/R,040702040BQAAAC,9,54.9
2011-11-01 00:00:00+00:00,Zydol XL_Tab 200mg,040702040BBAHAE,39,904.5400000000001
2011-11-01 00:00:00+00:00,Tramacet_Tab 37.5mg/325mg,040702040BFAAAU,5464,79778.65000000004
2011-11-01 00:00:00+00:00,Tramadol HCl_Tab 200mg M/R,040702040AAAEAE,8126,249991.30000000013
2011-11-01 00:00:00+00:00,Zeridame SR_Tab 100mg,040702040BLAAAC,29,463.53
2011-11-01 00:00:00+00:00,Zamadol Melt_Orodisper Tab 50mg,040702040BDAGAT,70,731.7599999999999
2011-11-01 00:00:00+00:00,Tramadol HCl_Cap 100mg M/R,040702040AAAHAH,25822,396828.0799999997
2011-11-01 00:00:00+00:00,Tramadol/Paracet_Tab Eff 37.5/325mg S/F,040702040AABABA,205,2571.7400000000002
2011-11-01 00:00:00+00:00,Tramadol HCl_Orodisper Tab 50mg,040702040AAATAT,814,8286.000000000007
2011-11-01 00:00:00+00:00,Maxitram SR_Cap 150mg,040702040BPACAI,162,2463.67
2011-11-01 00:00:00+00:00,Zamadol SR_Cap 150mg,040702040BDADAI,117,2267.35
2011-11-01 00:00:00+00:00,Tramquel SR_Cap 50mg,040702040BJAAAG,28,225.0699999999999
2011-11-01 00:00:00+00:00,Tramadol HCl_Tab 50mg M/R,040702040AAAYAY,4028,18556.400000000005
2011-11-01 00:00:00+00:00,Tramadol HCl_Tab Solb 50mg S/F,040702040AAAFAF,2475,30622.01000000001
2011-11-01 00:00:00+00:00,Zamadol SR_Cap 200mg,040702040BDAEAJ,273,6987.590000000001
2011-11-01 00:00:00+00:00,Maxitram SR_Cap 50mg,040702040BPAAAG,266,1292.4900000000005
2011-11-01 00:00:00+00:00,Tramadol HCl_Cap 50mg M/R,040702040AAAGAG,11247,83086.62999999998
2011-11-01 00:00:00+00:00,Tramulief SR_Tab 100mg,040702040BKAAAC,671,5230.549999999998
2011-11-01 00:00:00+00:00,Tramadol HCl_Oral Dps 100mg/ml,040702040AABBBB,9,126.07999999999998
2011-12-01 00:00:00+00:00,Tramadol HCl_Tab 200mg M/R,040702040AAAEAE,8358,259685.85000000003
2011-12-01 00:00:00+00:00,Tramadol HCl_Inj 50mg/ml 2ml Amp,040702040AAABAB,56,678.0600000000002
2011-12-01 00:00:00+00:00,Mabron_Tab 200mg M/R (Morningside),040702040BHACAE,52,1390.32
2011-12-01 00:00:00+00:00,Zydol XL_Tab 300mg,040702040BBAIAM,31,840.1099999999999
2011-12-01 00:00:00+00:00,Zamadol SR_Cap 100mg,040702040BDACAH,550,9374.179999999997
2011-12-01 00:00:00+00:00,Tradorec XL_Tab 100mg,040702040BIAAAC,272,4541.770000000002
2011-12-01 00:00:00+00:00,Zamadol_Cap 50mg,040702040BDAAAA,462,3268.2900000000022
2011-12-01 00:00:00+00:00,Zydol XL_Tab 400mg,040702040BBAJAN,59,1468.9200000000003
2011-12-01 00:00:00+00:00,Larapam SR_Tab 200mg,040702040BGACAJ,9,332.8
2011-12-01 00:00:00+00:00,Tramquel SR_Cap 200mg,040702040BJADAJ,26,652.8800000000001
2011-12-01 00:00:00+00:00,Maxitram SR_Cap 200mg,040702040BPADAJ,188,3915.5200000000013
2011-12-01 00:00:00+00:00,Zamadol Melt_Orodisper Tab 50mg,040702040BDAGAT,61,694.7400000000002
2011-12-01 00:00:00+00:00,Marol_Tab 100mg M/R (Teva),040702040BNAFAC,15,124.27999999999999
2011-12-01 00:00:00+00:00,Marol_Tab 200mg M/R (Teva),040702040BNADAE,3,51.06
2011-12-01 00:00:00+00:00,Tramadol HCl_Tab 150mg M/R,040702040AAADAD,3396,79460.53000000001
2011-12-01 00:00:00+00:00,Tramadol HCl_Tab 150mg M/R           &gn,040702040AAAWAW,91,2083.7400000000002
2011-12-01 00:00:00+00:00,Mabron_Tab 150mg M/R (Morningside),040702040BHABAD,18,543.6999999999999
2011-12-01 00:00:00+00:00,Tramadol HCl_Cap 50mg M/R,040702040AAAGAG,11396,84507.69000000005
2011-12-01 00:00:00+00:00,Oldaram_Tab 200mg M/R,040702040BQACAE,1,13.19
2011-12-01 00:00:00+00:00,Tramadol HCl_Orodisper Tab 50mg,040702040AAATAT,818,8645.580000000004
2011-12-01 00:00:00+00:00,Tramacet_Tab Eff 37.5mg/325mg,040702040BFABBA,130,1727.8900000000003
2011-12-01 00:00:00+00:00,Tramadol HCl_Cap 150mg M/R,040702040AAAIAI,4139,78597.89999999998
2011-12-01 00:00:00+00:00,Tramadol HCl_Tab Solb 50mg S/F,040702040AAAFAF,2595,32583.479999999992
2011-12-01 00:00:00+00:00,Larapam SR_Tab 100mg,040702040BGAAAC,21,426.57000000000005
2011-12-01 00:00:00+00:00,Marol_Tab 100mg M/R,040702040BNAAAC,3169,25247.670000000016
2011-12-01 00:00:00+00:00,Marol_Tab 200mg M/R,040702040BNACAE,1392,18446.48000000001
2011-12-01 00:00:00+00:00,Tramadol HCl_Tab 300mg M/R,040702040AAAMAM,461,11999.09000000001
2011-12-01 00:00:00+00:00,Tramadol HCl_Tab 100mg M/R           &gn,040702040AAAVAV,372,6976.749999999995
2011-12-01 00:00:00+00:00,Zamadol_Inj 50mg/ml 2ml Amp,040702040BDAFAB,1,1.02
2011-12-01 00:00:00+00:00,Tramadol/Paracet_Tab Eff 37.5/325mg S/F,040702040AABABA,198,2528.0899999999992
2011-12-01 00:00:00+00:00,Tramulief SR_Tab 200mg,040702040BKACAE,318,4195.029999999998
2011-12-01 00:00:00+00:00,Dromadol SR_Tab 150mg,040702040BEACAD,1,33.06
2011-12-01 00:00:00+00:00,Tramadol HCl/Paracet_Tab 37.5mg/325mg,040702040AAAUAU,16347,255882.60000000006
2011-12-01 00:00:00+00:00,Tramquel SR_Cap 150mg,040702040BJACAI,18,438.98999999999995
2011-12-01 00:00:00+00:00,Zydol_Tab Solb 50mg,040702040BBAFAF,109,1135.8199999999997
2011-12-01 00:00:00+00:00,Zeridame SR_Tab 200mg,040702040BLACAE,11,345.44
2011-12-01 00:00:00+00:00,Tramquel SR_Cap 50mg,040702040BJAAAG,20,156.85
2011-12-01 00:00:00+00:00,Tramadol HCl_Oral Dps 100mg/ml,040702040AABBBB,10,84.3
2011-12-01 00:00:00+00:00,Maxitram SR_Cap 100mg,040702040BPABAH,472,5915.769999999997
